mag	abs_mag	b.c.
0.228395	0.228395	-1
-0.154321	0.154321	-1
0.623457	0.623457	1
-0.558642	0.558642	1
-0.345679	0.345679	-1
0.425926	0.425926	-1
0.611111	0.611111	1
-0.700617	0.700617	1
-0.700617	0.700617	1
0.753086	0.753086	1
0.753086	0.753086	1
-0.62037	0.62037	1
-0.62037	0.62037	1
0.623457	0.623457	1
-0.216049	0.216049	-1
0.225309	0.225309	-1
0.0432099	0.0432099	1
-0.617284	0.617284	1
-0.617284	0.617284	1
-0.62037	0.62037	1
-0.62037	0.62037	1
-0.623457	0.623457	1
-0.160494	0.160494	-1
0.382716	0.382716	-1
0.635802	0.635802	1
0.638889	0.638889	1
0	0	-1
-0.0555556	0.0555556	-1
-0.780864	0.780864	1
-0.777778	0.777778	1
-0.777778	0.777778	1
-0.774691	0.774691	1
-0.774691	0.774691	1
0.808642	0.808642	1
0.808642	0.808642	1
0.802469	0.802469	1
0.802469	0.802469	1
-0.756173	0.756173	1
-0.756173	0.756173	1
0.746914	0.746914	1
0.746914	0.746914	1
-0.70679	0.70679	1
-0.70679	0.70679	1
0.685185	0.685185	1
0.685185	0.685185	1
0.688272	0.688272	1
0.617284	0.617284	-1
0.62037	0.62037	-1
0.719136	0.719136	1
0.716049	0.716049	1
0.716049	0.716049	1
0.719136	0.719136	1
-0.679012	0.679012	-1
0.712963	0.712963	-1
-0.660494	0.660494	1
0.632716	0.632716	1
0.632716	0.632716	1
-0.679012	0.679012	1
-0.0679012	0.0679012	-1
0.268519	0.268519	-1
-0.583333	0.583333	1
-0.58642	0.58642	1
-0.58642	0.58642	1
0.595679	0.595679	1
-0.589506	0.589506	-1
0.660494	0.660494	-1
-0.719136	0.719136	1
-0.728395	0.728395	1
-0.728395	0.728395	1
-0.722222	0.722222	1
-0.722222	0.722222	1
-0.719136	0.719136	1
-0.719136	0.719136	1
-0.725309	0.725309	1
-0.725309	0.725309	1
-0.728395	0.728395	1
-0.728395	0.728395	1
-0.725309	0.725309	1
-0.725309	0.725309	1
0.638889	0.638889	1
0.638889	0.638889	1
-0.688272	0.688272	1
-0.688272	0.688272	1
-0.685185	0.685185	1
-0.685185	0.685185	1
0.512346	0.512346	1
0.512346	0.512346	1
0.0277778	0.0277778	1
-0.385802	0.385802	-1
-0.407407	0.407407	-1
0.608025	0.608025	1
-0.685185	0.685185	1
-0.685185	0.685185	1
0.654321	0.654321	1
0.654321	0.654321	1
0.660494	0.660494	1
0.132716	0.132716	-1
-0.138889	0.138889	-1
-0.685185	0.685185	1
-0.688272	0.688272	1
-0.688272	0.688272	1
-0.691358	0.691358	1
-0.691358	0.691358	1
0.768519	0.768519	1
-0.182099	0.182099	-1
-0.185185	0.185185	-1
0.709877	0.709877	1
-0.638889	0.638889	1
-0.638889	0.638889	1
-0.632716	0.632716	1
-0.438272	0.438272	-1
0.459877	0.459877	-1
0.641975	0.641975	1
-0.592593	0.592593	1
-0.592593	0.592593	1
-0.589506	0.589506	1
-0.589506	0.589506	1
-0.604938	0.604938	1
-0.117284	0.117284	-1
0.154321	0.154321	-1
0.537037	0.537037	1
-0.567901	0.567901	1
-0.567901	0.567901	1
-0.549383	0.549383	1
-0.274691	0.274691	-1
0.41358	0.41358	-1
-0.635802	0.635802	1
-0.638889	0.638889	1
-0.638889	0.638889	1
0.734568	0.734568	1
0.734568	0.734568	1
0.719136	0.719136	1
0.719136	0.719136	1
-0.691358	0.691358	1
-0.691358	0.691358	1
-0.694444	0.694444	1
-0.694444	0.694444	1
0.675926	0.675926	1
0.675926	0.675926	1
-0.811728	0.811728	1
-0.811728	0.811728	1
